record_id,employee_id,employee_name,campus,department,pay_period_end,hours_worked,hourly_rate,calculated_pay,pay_status,submitted_date,approved_date,supervisor_id
TS-000785,EMP-1347,Employee 1210,Campus E,Admissions,2026-06-20,24.71,15.93,393.63,Rejected,2026-06-21,2026-06-23,SUP-012
TS-001121,EMP-1022,Employee 1546,Campus A,Library,2026-05-06,35.54,11.3,401.6,Pending,2026-05-06,2026-05-08,SUP-024
TS-001001,EMP-1303,Employee 1803,Campus C,Registrar,2026-01-18,38.54,21.03,810.5,Pending,2026-01-21,2026-01-25,SUP-037
TS-001666,EMP-1405,Employee 1085,Campus D,Admissions,2026-05-18,2.19,25.91,56.74,Approved,2026-05-20,2026-05-25,SUP-035
TS-001173,EMP-1209,Employee 1312,Campus C,Student Success,2026-01-27,9.2,22.54,207.37,Rejected,2026-01-29,2026-02-03,SUP-011
TS-002214,EMP-1661,Employee 1172,Campus A,Career Services,2026-06-03,33.72,25.96,875.37,Rejected,2026-06-03,2026-06-08,SUP-015
TS-000860,EMP-1672,Employee 1485,Campus A,Facilities,2026-02-18,5.7,16.38,93.37,Rejected,2026-02-19,2026-02-21,SUP-013
TS-000575,EMP-1171,Employee 1227,Campus C,Financial Aid,2026-01-06,34.13,22.65,773.04,Approved,2026-01-06,2026-01-11,SUP-033
TS-000743,EMP-1235,Employee 1312,Campus D,Financial Aid,2026-04-05,37.71,29.48,1111.69,Processing,2026-04-07,2026-04-09,SUP-005
TS-000924,EMP-1232,Employee 1559,Campus B,Registrar,2026-02-25,38.14,29.36,1119.79,Approved,2026-02-27,2026-03-01,SUP-024
TS-000476,EMP-1300,Employee 1111,Campus E,Career Services,2026-05-04,24.74,14.45,357.49,Rejected,2026-05-06,2026-05-10,SUP-009
TS-001877,EMP-1141,Employee 1553,Campus C,Student Success,2026-01-18,18.71,10.96,205.06,Pending,2026-01-18,2026-01-19,SUP-009
TS-000534,EMP-1241,Employee 1705,Campus C,Student Success,2026-01-22,6.46,11.64,75.19,Pending,2026-01-25,2026-01-27,SUP-032
TS-002055,EMP-1202,Employee 1888,Campus C,Admissions,2026-06-10,9.04,17.2,155.49,Pending,2026-06-10,2026-06-11,SUP-022
TS-000452,EMP-1386,Employee 1309,Campus B,IT Services,2026-01-16,35.73,25.79,921.48,Approved,2026-01-18,2026-01-22,SUP-036
TS-000840,EMP-1488,Employee 1357,Campus E,IT Services,2026-05-22,4.86,8.34,40.53,Rejected,2026-05-24,2026-05-29,SUP-025
TS-002318,EMP-1626,Employee 1491,Campus D,Admissions,2026-06-30,8.93,18.33,163.69,Processing,2026-07-02,2026-07-07,SUP-019
TS-001962,EMP-1541,Employee 1073,Campus D,Student Success,2026-05-18,12.67,19.55,247.7,Processing,2026-05-18,2026-05-20,SUP-006
TS-001746,EMP-1496,Employee 1190,Campus D,Career Services,2026-01-12,37.93,26.86,1018.8,Processing,2026-01-14,2026-01-16,SUP-004
TS-000398,EMP-1379,Employee 1390,Campus E,IT Services,2026-04-29,25.98,28.37,737.05,Processing,2026-04-30,2026-05-02,SUP-040
TS-001023,EMP-1379,Employee 1208,Campus B,Financial Aid,2026-03-20,15.52,25.82,400.73,Pending,2026-03-21,2026-03-22,SUP-003
TS-001406,EMP-1353,Employee 1319,Campus B,Career Services,2026-03-01,3.03,22.14,67.08,Pending,2026-03-01,2026-03-06,SUP-019
TS-001974,EMP-1272,Employee 1341,Campus E,Library,2026-04-21,25.68,13.89,356.7,Pending,2026-04-21,2026-04-24,SUP-006
TS-001377,EMP-1772,Employee 1486,Campus D,Student Success,2026-02-24,16.13,21.66,349.38,Approved,2026-02-24,2026-02-26,SUP-010
TS-001574,EMP-1744,Employee 1887,Campus B,Financial Aid,2026-01-30,27.58,14.49,399.63,Approved,2026-01-31,2026-02-05,SUP-022
TS-001601,EMP-1086,Employee 1484,Campus E,Admissions,2026-06-04,1.26,15.46,19.48,Pending,2026-06-05,2026-06-09,SUP-033
TS-000417,EMP-1261,Employee 1653,Campus C,Financial Aid,2026-04-03,38.96,12.62,491.68,Processing,2026-04-03,2026-04-05,SUP-021
TS-000303,EMP-1352,Employee 1677,Campus A,Admissions,2026-01-13,18.33,10.06,184.4,Rejected,2026-01-13,2026-01-17,SUP-031
TS-001487,EMP-1306,Employee 1588,Campus E,Facilities,2026-06-10,1.13,29.06,12.42,Rejected,2026-06-13,2026-06-18,SUP-036
TS-000660,EMP-1141,Employee 1700,Campus C,Financial Aid,2026-05-14,23.17,19.79,458.53,Approved,2026-05-17,2026-05-20,SUP-033
TS-001476,EMP-1660,Employee 1631,Campus A,Registrar,2026-03-07,39.13,16.48,644.86,Pending,2026-03-10,2026-03-11,SUP-017
TS-000618,EMP-1474,Employee 1411,Campus C,Student Success,2026-06-21,25.49,18.99,484.06,Pending,2026-06-22,2026-06-23,SUP-037
TS-001348,EMP-1027,Employee 1719,Campus E,Student Success,2026-01-17,3.54,22.67,8.83,Approved,2026-01-18,2026-01-20,SUP-003
TS-002299,EMP-1117,Employee 1603,Campus E,Facilities,2026-04-10,11.72,23.32,273.31,Processing,2026-04-11,2026-04-13,SUP-020
TS-002319,EMP-1733,Employee 1753,Campus B,Facilities,2026-05-18,26.91,29.93,805.42,Pending,2026-05-21,2026-05-24,SUP-002
TS-001111,EMP-1170,Employee 1032,Campus A,Facilities,2026-05-02,23.89,15.72,375.55,Processing,2026-05-03,2026-05-07,SUP-038
TS-001626,EMP-1542,Employee 1500,Campus E,Student Success,2026-05-13,27.66,23.02,636.73,Rejected,2026-05-16,2026-05-19,SUP-033
TS-000090,EMP-1240,Employee 1630,Campus A,Career Services,2026-01-05,33.56,19.74,662.47,Processing,2026-01-07,2026-01-09,SUP-008
TS-000248,EMP-1415,Employee 1841,Campus D,Student Success,2026-01-08,7.74,12.13,93.89,Pending,2026-01-11,2026-01-15,SUP-018
TS-000407,EMP-1299,Employee 1480,Campus E,Admissions,2026-06-26,12.68,,,Rejected,2026-06-29,2026-07-03,SUP-039
TS-002242,EMP-1320,Employee 1490,Campus B,Facilities,2026-02-23,11.1,11.48,127.43,Pending,2026-02-26,2026-03-01,SUP-021
TS-000357,EMP-1306,Employee 1700,Campus B,Facilities,2026-04-25,23.09,20.12,464.57,Pending,2026-04-26,2026-04-28,SUP-031
TS-001162,EMP-1291,Employee 1211,Campus B,Facilities,2026-03-13,14.9,17.7,263.73,Approved,2026-03-13,2026-03-05,SUP-034
TS-001049,EMP-1746,Employee 1775,Campus D,Facilities,2026-02-16,35.93,20.75,745.55,Rejected,2026-02-16,2026-02-18,SUP-030
TS-001501,EMP-1575,Employee 1832,Campus B,IT Services,2026-05-14,7.14,29.94,213.77,Pending,2026-05-16,2026-05-20,SUP-029
TS-001224,EMP-1477,Employee 1506,Campus D,Registrar,2026-01-15,33.85,23.91,809.35,Rejected,2026-01-15,2026-01-18,SUP-033
TS-001164,EMP-1648,Employee 1984,Campus E,Career Services,2026-01-15,21.4,12.82,274.35,Pending,2026-01-18,2026-01-23,SUP-016
TS-000240,EMP-1204,Employee 1997,Campus A,Career Services,2026-05-10,3.92,20.17,31.97,Processing,2026-05-11,2026-05-15,SUP-009
TS-000360,EMP-1315,Employee 1557,Campus E,Facilities,2026-04-07,23.92,27.68,662.11,Approved,2026-04-10,2026-04-13,SUP-034
TS-001533,EMP-1297,Employee 1652,Campus D,IT Services,2026-03-14,36.75,27.32,501.2,Pending,2026-03-14,2026-03-18,SUP-026
TS-000437,EMP-1500,Employee 1499,Campus E,Career Services,2026-06-02,29.5,20.36,600.62,Approved,2026-06-04,2026-06-05,SUP-004
TS-002349,EMP-1168,Employee 1178,Campus A,Library,2026-03-05,25.83,18.02,465.46,Pending,2026-03-08,2026-03-12,SUP-018
TS-001837,EMP-1196,Employee 1321,Campus C,Student Success,2026-01-12,10.81,8.9,96.21,Pending,2026-01-14,2026-01-08,SUP-005
TS-001882,EMP-1022,Employee 1776,Campus E,IT Services,2026-03-07,19.93,21.52,428.89,Processing,2026-03-08,2026-03-10,SUP-037
TS-000395,EMP-1304,Employee 1256,Campus E,Admissions,2026-04-12,3.34,25.76,86.04,Processing,2026-04-12,2026-04-14,SUP-007
TS-002043,EMP-1675,Employee 1494,Campus C,Facilities,2026-02-02,34.7,25.72,436.52,Rejected,2026-02-03,2026-02-06,SUP-004
TS-002182,EMP-1740,Employee 1202,Campus B,Financial Aid,2026-04-20,16.73,17.8,297.79,Processing,2026-04-20,2026-04-24,SUP-019
TS-001261,EMP-1244,Employee 1789,Campus A,Admissions,2026-02-18,35.79,24.26,868.27,Pending,2026-02-18,2026-02-21,SUP-021
TS-001065,EMP-1279,Employee 1703,Campus B,Admissions,2026-03-16,9.39,26.61,249.87,Processing,2026-03-18,2026-03-23,SUP-004
TS-000646,EMP-1544,Employee 1369,Campus D,IT Services,2026-03-09,60.49,27.56,1667.1,Rejected,2026-03-11,2026-03-16,SUP-032
TS-002176,EMP-1686,Employee 1182,Campus A,IT Services,2026-06-19,7.33,27.2,199.38,Pending,2026-06-20,2026-06-23,SUP-027
TS-001368,EMP-1594,Employee 1178,Campus D,IT Services,2026-02-11,24.44,16.96,414.5,Pending,2026-02-11,2026-02-14,SUP-005
TS-000296,EMP-1717,Employee 1883,Campus B,Career Services,2026-05-05,13.22,8.57,113.3,Processing,2026-05-07,2026-05-09,SUP-018
TS-001053,EMP-1713,Employee 1121,Campus C,IT Services,2026-05-05,35.53,13.81,237.02,Rejected,2026-05-08,2026-05-10,SUP-039
TS-000923,EMP-1447,Employee 1739,Campus A,Student Success,2026-02-02,4.8,12.22,58.66,Pending,2026-02-05,2026-02-10,SUP-027
TS-002129,EMP-1152,Employee 1369,Campus D,Financial Aid,2026-02-17,33.6,21.97,738.19,Approved,2026-02-17,2026-02-21,SUP-015
TS-001140,EMP-1282,Employee 1033,Campus E,Career Services,2026-06-11,39.41,9.14,360.21,Rejected,2026-06-14,2026-06-19,SUP-020
TS-002217,EMP-1116,Employee 1817,Campus B,Facilities,2026-01-05,24.42,17.95,438.34,Approved,2026-01-07,2026-01-09,SUP-031
TS-001206,EMP-1627,Employee 1128,Campus B,Facilities,2026-02-06,29.98,23.57,706.63,Rejected,2026-02-07,2026-02-08,SUP-040
TS-000253,EMP-1280,Employee 1057,Campus B,Registrar,2026-04-01,10.23,14.48,148.13,Rejected,2026-04-02,2026-04-04,SUP-038
TS-001913,EMP-1111,Employee 1878,Campus B,Facilities,2026-05-23,24.77,16.02,396.82,Pending,2026-05-24,2026-05-29,SUP-014
TS-000918,EMP-1747,Employee 1433,Campus C,IT Services,2026-06-12,6.53,13.48,88.02,Approved,2026-06-13,2026-06-14,SUP-020
TS-002375,EMP-1404,Employee 1098,Campus D,Career Services,2026-02-22,4.11,25.16,103.41,Approved,2026-02-25,2026-02-26,SUP-006
TS-001418,EMP-1549,Employee 1358,Campus D,Registrar,2026-06-17,24.33,15.32,372.74,Processing,2026-06-20,2026-06-21,SUP-003
TS-002485,EMP-1577,Employee 1207,Campus A,Financial Aid,2026-03-02,33.96,27.94,948.84,Processing,2026-03-04,2026-03-08,SUP-039
TS-000960,EMP-1262,Employee 1125,Campus E,Financial Aid,2026-05-28,53.93,14.57,785.76,Processing,2026-05-31,2026-06-04,SUP-015
TS-001388,EMP-1230,Employee 1612,Campus C,Facilities,2026-06-15,10.58,18.27,193.3,Rejected,2026-06-18,2026-06-21,SUP-037
TS-000643,EMP-1670,Employee 1620,Campus E,Admissions,2026-01-02,25.17,14.13,355.65,Processing,2026-01-04,2026-01-09,SUP-024
TS-000634,EMP-1227,Employee 1084,Campus A,Facilities,2026-03-05,27.74,25.28,701.27,Rejected,2026-03-06,2026-03-11,SUP-029
TS-001732,EMP-1415,Employee 1571,Campus E,Career Services,2026-05-01,3.83,7.95,30.45,Processing,2026-05-04,2026-05-09,SUP-012
TS-000272,EMP-1370,Employee 1860,Campus D,Registrar,2026-05-18,35.38,18.08,639.67,Approved,2026-05-21,2026-05-26,SUP-026
TS-001431,EMP-1161,Employee 1424,Campus D,Admissions,2026-03-27,13.01,18.32,238.34,Processing,2026-03-29,2026-03-30,SUP-026
TS-000220,EMP-1480,Employee 1693,Campus B,Career Services,2026-05-16,26.35,17.26,454.8,Pending,2026-05-16,2026-05-21,SUP-010
TS-000228,EMP-1122,Employee 1400,Campus E,Career Services,2026-03-21,3.26,9.21,30.02,Processing,2026-03-24,2026-03-26,SUP-008
TS-001619,EMP-1613,Employee 1978,Campus A,Registrar,2026-03-25,10.21,19.78,201.95,Pending,2026-03-25,2026-03-28,SUP-011
TS-001287,EMP-1778,Employee 1800,Campus B,Facilities,2026-04-16,10.58,24.05,254.45,Processing,2026-04-18,2026-04-22,SUP-021
TS-001773,EMP-1758,Employee 1074,Campus D,Financial Aid,2026-04-08,6.07,16.15,98.03,Rejected,2026-04-10,2026-04-13,SUP-007
TS-001374,EMP-1522,Employee 1559,Campus C,IT Services,2026-05-03,23.7,9.89,234.39,Approved,2026-05-03,2026-05-05,SUP-015
TS-000056,EMP-1584,Employee 1909,Campus B,Registrar,2026-03-28,17.22,9.41,162.04,Processing,2026-03-31,2026-04-04,SUP-021
TS-001123,EMP-1768,Employee 1309,Campus D,Career Services,2026-03-28,17.6,13.73,241.65,Processing,2026-03-31,2026-04-02,SUP-031
TS-000615,EMP-1237,Employee 1306,Campus C,Registrar,2026-02-21,33.77,19.44,656.49,Rejected,2026-02-24,2026-02-25,SUP-017
TS-001938,EMP-1774,Employee 1308,Campus A,Registrar,2026-02-06,13.62,15.08,205.39,Processing,2026-02-07,2026-02-08,SUP-031
TS-000678,EMP-1793,Employee 1273,Campus Z,Career Services,2026-06-30,32.16,29.15,937.46,Approved,2026-06-30,2026-07-04,SUP-007
TS-002304,EMP-1292,Employee 1727,Campus C,IT Services,2026-01-12,39.29,19.48,765.37,Approved,2026-01-14,2026-01-17,SUP-005
TS-001950,EMP-1579,Employee 1236,Campus D,Admissions,2026-02-26,21.66,7.09,153.57,Approved,2026-02-27,2026-02-28,SUP-013
TS-000901,EMP-1513,Employee 1320,Campus D,Registrar,2026-02-12,26.22,11.68,306.25,Approved,2026-02-12,2026-02-15,SUP-007
TS-001527,EMP-1433,Employee 1848,Campus E,IT Services,2026-05-31,16.39,12.3,201.6,Pending,2026-06-02,2026-06-03,SUP-007
TS-000949,EMP-1735,Employee 1074,Campus B,Library,2026-04-06,5.77,14.5,83.66,Approved,2026-04-07,2026-04-10,SUP-022
TS-001382,EMP-1480,Employee 1040,Campus C,IT Services,2026-04-11,26.36,29.7,782.89,Rejected,2026-04-13,2026-04-17,SUP-020
TS-000279,EMP-1510,Employee 1486,Campus C,Library,2026-01-06,13.13,26.42,346.89,Approved,2026-01-08,2026-01-11,SUP-015
TS-002389,EMP-1242,Employee 1041,Campus E,Student Success,2026-01-27,38.77,29.56,556.5,Processing,2026-01-27,2026-01-28,SUP-027
TS-001417,EMP-1253,Employee 1474,Campus B,Registrar,2026-01-14,35.98,28.24,1016.08,Rejected,2026-01-15,2026-01-17,SUP-024
TS-002236,EMP-1122,Employee 1314,Campus D,IT Services,2026-01-15,29.54,15.56,195.48,Approved,2026-01-18,2026-01-21,SUP-021
TS-000842,EMP-1541,Employee 1387,Campus E,IT Services,2026-01-14,27.45,16.77,460.34,Processing,2026-01-16,2026-01-18,SUP-012
TS-002331,EMP-1654,Employee 1307,Campus D,Financial Aid,2026-03-01,37.08,13.53,501.69,Approved,2026-03-01,2026-03-04,SUP-024
TS-001896,EMP-1344,Employee 1155,Campus E,Library,2026-03-22,18.0,17.79,320.22,Pending,2026-03-25,2026-03-27,SUP-027
TS-000023,EMP-1012,Employee 1901,Campus D,Career Services,2026-01-08,13.12,7.56,99.19,Processing,2026-01-09,2026-01-11,SUP-006
TS-001199,EMP-1143,Employee 1181,Campus E,Admissions,2026-02-02,28.11,24.59,691.22,Approved,2026-02-03,2026-02-05,SUP-039
TS-001048,EMP-1037,Employee 1918,Campus C,Career Services,2026-01-12,38.05,27.97,1064.26,Processing,2026-01-12,2026-01-15,SUP-028
TS-002378,EMP-1336,Employee 1139,Campus D,Career Services,2026-06-05,19.58,18.85,369.08,Processing,2026-06-06,2026-06-10,SUP-025
TS-001764,EMP-1771,Employee 1721,Campus B,Facilities,2026-04-29,28.62,20.67,591.58,Rejected,2026-04-29,2026-05-02,SUP-002
TS-002188,EMP-1563,Employee 1260,Campus E,Facilities,2026-01-13,32.71,,,Pending,2026-01-15,2026-01-20,SUP-039
TS-000677,EMP-1004,Employee 1440,Campus A,Financial Aid,2026-01-31,11.06,14.99,165.79,Rejected,2026-02-01,2026-02-05,SUP-003
TS-001612,EMP-1541,Employee 1899,Campus A,IT Services,2026-06-09,15.71,7.43,116.73,Approved,2026-06-09,2026-06-10,SUP-034
TS-002209,EMP-1686,Employee 1823,Campus E,Admissions,2026-06-24,-5.77,24.74,-142.75,Approved,2026-06-25,2026-06-30,SUP-016
TS-001717,EMP-1132,Employee 1593,Campus D,Facilities,2026-06-26,39.74,14.4,572.26,Pending,2026-06-26,2026-06-29,SUP-031
TS-001187,EMP-1182,Employee 1817,Campus E,Career Services,2026-05-27,26.36,11.59,305.51,Approved,2026-05-30,2026-06-04,SUP-028
TS-001087,EMP-1204,Employee 1338,Campus A,Admissions,2026-06-09,7.1,15.22,108.06,Pending,2026-06-12,2026-06-17,SUP-023
TS-001835,EMP-1653,Employee 1322,Campus B,IT Services,2026-02-01,1.53,22.26,34.06,Pending,2026-02-03,2026-02-05,SUP-025
TS-001915,EMP-1326,Employee 1465,Campus A,Financial Aid,2026-04-22,1.03,8.94,9.21,Pending,2026-04-24,2026-04-25,SUP-033
TS-002058,EMP-1718,Employee 1565,Campus E,Career Services,2026-06-07,6.06,11.86,16.81,Processing,2026-06-10,2026-06-12,SUP-017
TS-001278,EMP-1551,Employee 1877,Campus B,Admissions,2026-05-25,26.31,27.97,735.89,Processing,2026-05-25,2026-05-26,SUP-019
TS-001134,EMP-1616,Employee 1188,Campus C,Career Services,2026-04-21,23.26,29.88,695.01,Pending,2026-04-21,2026-04-23,SUP-004
TS-002124,EMP-1110,Employee 1598,Campus B,Library,2026-03-20,29.75,9.07,269.83,Processing,2026-03-21,2026-03-24,SUP-011
TS-000515,EMP-1273,Employee 1129,Campus E,Career Services,2026-03-13,25.02,13.51,338.02,Rejected,2026-03-15,2026-03-17,SUP-001
TS-002187,EMP-1365,Employee 1475,Campus D,Student Success,2026-06-06,36.74,17.12,628.99,Rejected,2026-06-07,2026-06-10,SUP-008
TS-000462,EMP-1022,Employee 1626,Campus E,Admissions,2026-05-14,18.82,27.22,512.28,Pending,2026-05-14,2026-05-18,SUP-034
TS-000829,EMP-1359,Employee 1020,Campus D,Student Success,2026-01-17,38.66,27.67,1069.72,Pending,2026-01-17,2026-01-19,SUP-039
TS-001130,EMP-1614,Employee 1183,Campus C,Library,2026-04-17,13.66,21.72,296.7,Approved,2026-04-17,2026-04-21,SUP-023
TS-000003,EMP-1222,Employee 1901,Campus E,IT Services,2026-05-23,37.97,9.2,349.32,Processing,2026-05-23,2026-05-28,SUP-032
TS-001208,EMP-1568,Employee 1432,Campus C,Facilities,2026-05-29,25.64,25.32,649.2,Pending,2026-05-29,2026-06-02,SUP-001
TS-000896,EMP-1117,Employee 1374,Campus Z,Career Services,2026-03-04,23.2,25.76,597.63,Pending,2026-03-04,2026-03-05,SUP-012
TS-001409,EMP-1509,Employee 1875,Campus B,IT Services,2026-05-12,20.68,8.54,176.61,Pending,2026-05-12,2026-05-17,SUP-011
TS-002253,EMP-1095,Employee 1691,Campus D,Student Success,2026-04-04,18.68,10.38,193.9,Approved,2026-04-05,2026-04-09,SUP-028
TS-001639,EMP-1434,Employee 1597,Campus D,Admissions,2026-01-25,5.63,13.52,76.12,Processing,2026-01-26,2026-01-30,SUP-023
TS-001888,EMP-1079,Employee 1180,Campus D,Library,2026-06-25,35.28,15.95,562.72,Pending,2026-06-27,2026-07-02,SUP-013
TS-002093,EMP-1214,Employee 1409,Campus B,Student Success,2026-01-11,37.71,13.87,523.04,Pending,2026-01-13,2026-01-14,SUP-014
TS-002418,EMP-1070,Employee 1154,Campus A,Registrar,2026-01-25,23.48,21.88,513.74,Pending,2026-01-25,2026-01-26,SUP-024
TS-001184,EMP-1749,Employee 1765,Campus A,Facilities,2026-01-31,16.46,18.31,301.38,Approved,2026-02-03,2026-02-07,SUP-034
TS-000715,EMP-1222,Employee 1899,Campus D,Financial Aid,2026-06-06,25.77,,,Processing,2026-06-08,2026-06-11,SUP-018
TS-002441,EMP-1198,Employee 1380,Campus A,Facilities,2026-02-07,35.83,17.75,635.98,Approved,2026-02-08,2026-02-11,SUP-019
TS-001912,EMP-1613,Employee 1675,Campus E,Admissions,2026-01-16,21.83,17.08,372.86,Processing,2026-01-19,2026-01-23,SUP-028
TS-001872,EMP-1441,Employee 1009,Campus B,Admissions,2026-02-04,23.37,9.7,71.82,Pending,2026-02-06,2026-02-10,SUP-001
TS-001196,EMP-1743,Employee 1195,Campus B,Career Services,2026-05-10,10.96,9.8,107.41,Processing,2026-05-12,2026-05-16,SUP-002
TS-000834,EMP-1188,Employee 1565,Campus B,Library,2026-03-13,17.46,19.76,345.01,Rejected,2026-03-14,2026-03-19,SUP-025
TS-000649,EMP-1368,Employee 1115,Campus B,Career Services,2026-03-31,34.86,11.36,396.01,Pending,2026-03-31,2026-04-02,SUP-033
TS-001241,EMP-1377,Employee 1365,Campus A,Facilities,2026-03-24,23.58,9.45,222.83,Processing,2026-03-25,2026-03-30,SUP-035
TS-001467,EMP-1341,Employee 1076,Campus D,IT Services,2026-03-18,2.02,13.74,27.75,Pending,2026-03-21,2026-03-22,SUP-006
TS-002241,EMP-1545,Employee 1167,Campus A,Library,2026-04-21,9.46,26.59,251.54,Pending,2026-04-24,2026-04-26,SUP-039
TS-000993,EMP-1720,Employee 1704,Campus B,Career Services,2026-01-18,24.55,10.0,245.5,Approved,2026-01-18,2026-01-20,SUP-016
TS-001197,EMP-1142,Employee 1389,Campus D,Registrar,2026-01-26,37.88,26.28,995.49,Processing,2026-01-28,2026-01-31,SUP-020
TS-001702,EMP-1363,Employee 1177,Campus E,Library,2026-04-24,18.4,29.87,549.61,Processing,2026-04-24,2026-04-27,SUP-017
TS-002342,EMP-1780,Employee 1037,Campus A,Library,2026-01-20,29.8,20.14,600.17,Approved,2026-01-22,2026-01-25,SUP-007
TS-000096,EMP-1514,Employee 1186,Campus B,Career Services,2026-04-28,8.86,25.25,223.71,Approved,2026-04-28,2026-05-01,SUP-021
TS-002029,EMP-1785,Employee 1232,Campus C,Financial Aid,2026-04-16,38.09,12.31,468.89,Processing,2026-04-18,2026-04-20,SUP-002
TS-001004,EMP-1067,Employee 1921,Campus B,Registrar,2026-04-18,24.86,9.85,244.87,Approved,2026-04-18,2026-04-19,SUP-029
TS-001324,EMP-1278,Employee 1844,Campus E,Student Success,2026-05-24,38.31,18.28,700.31,Rejected,2026-05-25,2026-05-28,SUP-039
TS-001308,EMP-1018,Employee 1518,Campus C,Financial Aid,2026-04-20,29.68,19.32,573.42,Rejected,2026-04-22,2026-04-25,SUP-019
TS-002106,EMP-1528,Employee 1594,Campus E,IT Services,2026-06-27,8.55,24.9,212.9,Pending,2026-06-28,2026-07-03,SUP-011
TS-002170,EMP-1519,Employee 1411,Campus B,Facilities,2026-06-03,7.78,27.05,210.45,Rejected,2026-06-06,2026-06-11,SUP-020
TS-000297,EMP-1567,Employee 1779,Campus B,Facilities,2026-05-06,24.96,21.66,540.63,Processing,2026-05-06,2026-05-08,SUP-028
TS-000217,EMP-1470,Employee 1405,Campus C,Financial Aid,2026-04-20,1.04,18.1,18.82,Pending,2026-04-20,2026-04-21,SUP-038
TS-000796,EMP-1767,Employee 1616,Campus E,Facilities,2026-01-04,26.13,28.11,734.51,Processing,2026-01-04,2026-01-05,SUP-038
TS-001436,EMP-1237,Employee 1000,Campus B,Facilities,2026-04-11,11.43,13.88,158.65,Approved,2026-04-14,2026-04-15,SUP-040
TS-000566,EMP-1486,Employee 1064,Campus A,Financial Aid,2026-05-14,23.57,22.17,522.55,Rejected,2026-05-16,2026-05-20,SUP-032
TS-000574,EMP-1203,Employee 1411,Campus E,Financial Aid,2026-04-25,13.73,21.09,289.57,Pending,2026-04-27,2026-04-28,SUP-038
TS-000420,EMP-1278,Employee 1660,Campus B,Career Services,2026-02-02,13.35,19.95,266.33,Rejected,2026-02-05,2026-02-07,SUP-029
TS-002142,EMP-1209,Employee 1843,Campus D,IT Services,2026-04-25,15.0,13.93,208.95,Rejected,2026-04-25,2026-04-27,SUP-015
TS-002480,EMP-1347,Employee 1993,Campus E,Registrar,2026-06-12,27.47,12.71,349.14,Pending,2026-06-15,2026-06-18,SUP-002
TS-001343,EMP-1098,Employee 1400,Campus E,Facilities,2026-05-06,24.27,25.34,615.0,Pending,2026-05-09,2026-05-14,SUP-005
TS-000147,EMP-1355,Employee 1153,Campus B,Library,2026-05-14,27.53,23.56,648.61,Processing,2026-05-17,2026-05-18,SUP-006
TS-002125,EMP-1310,Employee 1162,Campus B,Facilities,2026-03-31,21.8,15.27,332.89,Processing,2026-03-31,2026-04-01,SUP-011
TS-002385,EMP-1225,Employee 1378,Campus A,Library,2026-04-21,37.62,28.11,1057.5,Pending,2026-04-24,2026-04-27,SUP-024
TS-000674,EMP-1508,Employee 1740,Campus D,Registrar,2026-06-22,32.19,26.46,851.75,Pending,2026-06-24,2026-06-28,SUP-019
